---------------------------------------------
Log C:\Users\nomisum\Documents\My Games\ArmaReforger\logs\logs_2026-01-03_11-48-06\console.log started at 2026-01-03 11:48:06 (2026-01-03 10:48:06 UTC)

11:48:06.272 ENGINE       : FileSystem: Adding relative directory 'C:\Users\nomisum\Documents\My Games\ArmaReforger\logs\logs_2026-01-03_11-48-06' to filesystem under name logs
11:48:06.272 ENGINE       : FileSystem: Adding relative directory 'C:\Users\nomisum\Documents\My Games\ArmaReforger\profile' to filesystem under name profile
11:48:06.274 ENGINE       : Initializing engine, version 187305
11:48:07.413 ENGINE       : Addon dirs:
11:53:06.045 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.045 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'USSR', position: [7450.15, 21.78, 4653.17], direction: 96.8545°, type: Rifleman
11:53:06.045 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks for persistent display
11:53:06.045 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.045 WORLD        : UpdateEntities
11:53:06.045  WORLD        : Frame
11:53:06.045   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.045   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.067 WORLD        : UpdateEntities
11:53:06.067  WORLD        : Frame
11:53:06.067   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.067   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.088 WORLD        : UpdateEntities
11:53:06.088  WORLD        : Frame
11:53:06.088   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.088   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.108 WORLD        : UpdateEntities
11:53:06.108  WORLD        : Frame
11:53:06.108   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.108   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.130 WORLD        : UpdateEntities
11:53:06.130  WORLD        : Frame
11:53:06.130   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.130   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.151 WORLD        : UpdateEntities
11:53:06.151  WORLD        : Frame
11:53:06.151   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.151   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.172 WORLD        : UpdateEntities
11:53:06.172  WORLD        : Frame
11:53:06.172   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.172   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.192 WORLD        : UpdateEntities
11:53:06.192  WORLD        : Frame
11:53:06.192   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.192   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.214 WORLD        : UpdateEntities
11:53:06.214  WORLD        : Frame
11:53:06.214   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.214   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.234 WORLD        : UpdateEntities
11:53:06.234  WORLD        : Frame
11:53:06.234   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.234   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.254 SCRIPT       : GRAD_BC_ReplayManager: Displaying frame 40 (time: .2f vs .2f)
11:53:06.254 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.254 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'USSR', position: [7450.15, 21.78, 4653.17], direction: 96.8545°, type: Rifleman
11:53:06.254 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks for persistent display
11:53:06.254 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.254 WORLD        : UpdateEntities
11:53:06.254  WORLD        : Frame
11:53:06.254   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.254   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.257 WORLD        : UpdateEntities
11:53:06.257  WORLD        : PostFrame
11:53:06.257   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:06.276 WORLD        : UpdateEntities
11:53:06.276  WORLD        : Frame
11:53:06.276   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.276   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.297 WORLD        : UpdateEntities
11:53:06.297  WORLD        : Frame
11:53:06.297   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.297   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.318 WORLD        : UpdateEntities
11:53:06.318  WORLD        : Frame
11:53:06.318   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.318   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.338 WORLD        : UpdateEntities
11:53:06.338  WORLD        : Frame
11:53:06.338   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.338   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.358 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.359 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'USSR', position: [7450.15, 21.78, 4653.17], direction: 96.8545°, type: Rifleman
11:53:06.359 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks for persistent display
11:53:06.359 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.359 WORLD        : UpdateEntities
11:53:06.359  WORLD        : Frame
11:53:06.359   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.359   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.380 WORLD        : UpdateEntities
11:53:06.380  WORLD        : Frame
11:53:06.380   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.380   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.401 WORLD        : UpdateEntities
11:53:06.401  WORLD        : Frame
11:53:06.401   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.401   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.422 WORLD        : UpdateEntities
11:53:06.422  WORLD        : Frame
11:53:06.422   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.422   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.443 WORLD        : UpdateEntities
11:53:06.443  WORLD        : Frame
11:53:06.443   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.443   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.464 WORLD        : UpdateEntities
11:53:06.464  WORLD        : Frame
11:53:06.464   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.464   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.486 WORLD        : UpdateEntities
11:53:06.486  WORLD        : Frame
11:53:06.486   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.486   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.507 WORLD        : UpdateEntities
11:53:06.507  WORLD        : Frame
11:53:06.507   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.507   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.508 WORLD        : UpdateEntities
11:53:06.508  WORLD        : PostFrame
11:53:06.508   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:06.528 WORLD        : UpdateEntities
11:53:06.528  WORLD        : Frame
11:53:06.528   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.528   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: DEBUG V2 - UpdateTransmissionTextMarkers called with 1 markers
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Using official map frame widget 'MapFrame' (same as SCR_MapMarkerEntity)
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Using widget 'MapFrame' as parent for text widgets
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Creating text widget for marker 0 at screen pos 1820,1152
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Text widget created successfully for marker 0
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Frame widget type: SizeLayoutWidget, visible: 1
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Warning - Root widget is not a FrameWidget for marker 0
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Found TextWidget for marker 0
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: TextWidget visible: 1, enabled: 1
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Set text 'INT 3%' for marker 0
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: DPI scaling - Screen: 1820,1152 -> Unscaled: 910,556
11:53:06.548 SCRIPT       : GRAD_MapMarkerManager: Positioned text widget at unscaled 910,556 for marker 0
11:53:06.548 WORLD        : UpdateEntities
11:53:06.548  WORLD        : Frame
11:53:06.548   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.549   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.571 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.571 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'USSR', position: [7449.89, 21.8, 4653.42], direction: 17.863°, type: Rifleman
11:53:06.571 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks for persistent display
11:53:06.571 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 0 transmissions, 0 radio trucks
11:53:06.572 WORLD        : UpdateEntities
11:53:06.572  WORLD        : Frame
11:53:06.572   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.572   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.592 WORLD        : UpdateEntities
11:53:06.592  WORLD        : Frame
11:53:06.592   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() during playback - 1 markers
11:53:06.592   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.592   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.612 WORLD        : UpdateEntities
11:53:06.612  WORLD        : Frame
11:53:06.612   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.612   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.634 WORLD        : UpdateEntities
11:53:06.634  WORLD        : Frame
11:53:06.634   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.634   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.655 WORLD        : UpdateEntities
11:53:06.655  WORLD        : Frame
11:53:06.655   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.655   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.675 WORLD        : UpdateEntities
11:53:06.675  WORLD        : Frame
11:53:06.675   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.675   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.678 WORLD        : UpdateEntities
11:53:06.678  WORLD        : PostFrame
11:53:06.678   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:06.697 WORLD        : UpdateEntities
11:53:06.697  WORLD        : Frame
11:53:06.697   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.697   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.719 WORLD        : UpdateEntities
11:53:06.719  WORLD        : Frame
11:53:06.719   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.719   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.738 WORLD        : UpdateEntities
11:53:06.738  WORLD        : Frame
11:53:06.738   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.738   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.760 WORLD        : UpdateEntities
11:53:06.760  WORLD        : Frame
11:53:06.760   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.760   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 0 transmission markers, 0 radio trucks, 8 total commands
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 6 projectiles, 0 transmissions, 0 radio trucks
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'USSR', position: [7449.46, 21.9, 4656.84], direction: 6.53259°, type: Rifleman
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Projectile 1 - Type: Rifle, From: [7449.46, 23.1226, 4655.19], To: [7551.38, 34.086, 5180.54]
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Projectile 1 - Type: Rifle, From: [7449.47, 23.111, 4655.66], To: [7502.66, 42.6454, 5094.68]
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Projectile 1 - Type: Rifle, From: [7449.55, 23.1921, 4656.21], To: [7492.97, 42.9427, 4950.81]
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Projectile 1 - Type: Rifle, From: [7449.62, 23.162, 4656.6], To: [7474.9, 34.1618, 4809.36]
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Projectile 1 - Type: Rifle, From: [7449.67, 23.1851, 4656.96], To: [7463.17, 30.3193, 4747.92]
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Projectile 1 - Type: Rifle, From: [7449.69, 23.2378, 4657.18], To: [7456.65, 27.5446, 4717.92]
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 6 projectiles, 0 transmissions, 0 radio trucks for persistent display
11:53:06.780 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 6 projectiles, 0 transmissions, 0 radio trucks
11:53:06.780 WORLD        : UpdateEntities
11:53:06.780  WORLD        : Frame
11:53:06.780   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'USSR' color from API: 0x-2488313
11:53:06.780   SCRIPT       : GRAD_BC_ReplayMapLayer: Drawing 6 projectiles (source: live replay)
11:53:06.780   SCRIPT       : GRAD_BC_ReplayMapLayer: Drawing projectile line - Type: Rifle, From: [7449.46, 23.1226, 4655.19] To: [7551.38, 34.086, 5180.54]
11:53:06.780   SCRIPT       : GRAD_BC_ReplayMapLayer: Drawing projectile line - Type: Rifle, From: [7449.47, 23.111, 4655.66] To: [7502.66, 42.6454, 5094.68]
11:53:06.780   SCRIPT       : GRAD_BC_ReplayMapLayer: Drawing projectile line - Type: Rifle, From: [7449.55, 23.1921, 4656.21] To: [7492.97, 42.9427, 4950.81]
11:53:06.780   SCRIPT       : GRAD_BC_ReplayMapLayer: Drew 6 visible projectile lines (out of 6 total projectiles)
